dataset,m,seed,N,d,K,source_rows,source_class_counts,context_class_counts,initial_class_counts,dependency_deviation,before_compile_kl,before_compile_js,before_compile_agreement,before_compile_accuracy,before_compile_log_loss,before_compile_roc_auc,before_validation_kl,before_validation_js,before_validation_agreement,before_validation_accuracy,before_validation_log_loss,before_validation_roc_auc,before_test_kl,before_test_js,before_test_agreement,before_test_accuracy,before_test_log_loss,before_test_roc_auc,before_G_val,before_G_test,before_latency_seconds,after_compile_kl,after_compile_js,after_compile_agreement,after_compile_accuracy,after_compile_log_loss,after_compile_roc_auc,after_validation_kl,after_validation_js,after_validation_agreement,after_validation_accuracy,after_validation_log_loss,after_validation_roc_auc,after_test_kl,after_test_js,after_test_agreement,after_test_accuracy,after_test_log_loss,after_test_roc_auc,after_G_val,after_G_test,after_latency_seconds,status,delta_kl,relative_improvement,win,validation_delta_kl,best_step,adam_steps,training_seconds,labels_unchanged,final_class_counts,execution_device,device_deviation,reload_verified,artifact,missing_initial_classes,reload_max_prediction_error,reload_max_kl_error
image-segmentation,32,44,1386,19,7,2310,"{'BRICKFACE': 330, 'SKY': 330, 'FOLIAGE': 330, 'CEMENT': 330, 'WINDOW': 330, 'PATH': 330, 'GRASS': 330}","[198, 198, 198, 198, 198, 198, 198]","[5, 4, 5, 4, 4, 5, 5]",False,0.38462531566619873,0.09205520153045654,0.8593073487281799,0.8571428571428571,0.4205859303474426,0.9766769425860334,0.2992013990879059,0.0776749700307846,0.8831169009208679,0.8831168831168831,0.34432539343833923,0.9845861209497573,0.34705623984336853,0.08714455366134644,0.8658008575439453,0.8658008658008658,0.37978658080101013,0.9825965280510737,-0.08542391657829285,-0.0375690758228302,0.19046258402522653,0.05722086504101753,0.015195813030004501,0.9848484992980957,0.9826839826839827,0.0820925161242485,0.9988466920285103,0.10693670064210892,0.026720259338617325,0.9437229633331299,0.9437229437229437,0.13539046049118042,0.9972233154051336,0.09610261023044586,0.02468552254140377,0.9653679728507996,0.9567099567099567,0.1302490532398224,0.9973544973544973,0.049715835601091385,0.03888174518942833,0.1873939170036465,complete,0.25095362961292267,0.7230921124662149,True,0.19226469844579697,50,50,10.469450125005096,True,"[5, 4, 5, 4, 4, 5, 5]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/image-segmentation/compiled-32-44-stratified.csv,0,1.6391277313232422e-05,4.470348358154297e-07
image-segmentation,128,42,1386,19,7,2310,"{'BRICKFACE': 330, 'SKY': 330, 'FOLIAGE': 330, 'CEMENT': 330, 'WINDOW': 330, 'PATH': 330, 'GRASS': 330}","[198, 198, 198, 198, 198, 198, 198]","[19, 19, 18, 18, 18, 18, 18]",False,0.09209473431110382,0.0225132517516613,0.9588744640350342,0.9567099567099567,0.12786947190761566,0.9969008264462811,0.12015694379806519,0.026718799024820328,0.948051929473877,0.9437229437229437,0.16094446182250977,0.9965455420000875,0.10943930596113205,0.029053010046482086,0.9437229633331299,0.935064935064935,0.16395191848278046,0.995408631772268,0.028062209486961365,0.01734457165002823,0.2655169169884175,0.013571216724812984,0.003779591992497444,0.9935064911842346,0.9913419913419913,0.04130147397518158,0.9993714198259652,0.11002998054027557,0.02077077329158783,0.9567099809646606,0.9567099567099567,0.15197066962718964,0.9982290436835892,0.04307390749454498,0.010464956983923912,0.9826839566230774,0.974025974025974,0.06477554887533188,0.9993003629367265,0.09645876381546259,0.029502690769732,0.2675028749508783,complete,0.06636539846658707,0.6064128229226626,True,0.010126963257789612,50,50,12.507625666912645,True,"[19, 19, 18, 18, 18, 18, 18]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/image-segmentation/compiled-128-42-stratified.csv,0,1.0967254638671875e-05,3.725290298461914e-07
image-segmentation,128,43,1386,19,7,2310,"{'BRICKFACE': 330, 'SKY': 330, 'FOLIAGE': 330, 'CEMENT': 330, 'WINDOW': 330, 'PATH': 330, 'GRASS': 330}","[198, 198, 198, 198, 198, 198, 198]","[18, 18, 18, 19, 18, 19, 18]",False,0.10089965164661407,0.024233045056462288,0.9523809552192688,0.9502164502164502,0.1305554211139679,0.997245179063361,0.11513803154230118,0.029054179787635803,0.9307359457015991,0.9307359307359307,0.14621873199939728,0.9968953605317241,0.09846168011426926,0.021649405360221863,0.9653679728507996,0.961038961038961,0.13866961002349854,0.9967204512659059,0.014238379895687103,-0.002437971532344818,0.2684213339816779,0.017796432599425316,0.00426151929423213,0.9913420081138611,0.9891774891774892,0.04048701748251915,0.9996556473829201,0.09475775063037872,0.01845739409327507,0.9567099809646606,0.961038961038961,0.10571581870317459,0.9985569985569985,0.050070278346538544,0.011933960020542145,0.9740259647369385,0.9696969696969697,0.07199038565158844,0.9992347719620447,0.07696131803095341,0.03227384574711323,0.2693199999630451,complete,0.04839140176773071,0.4914744671385893,True,0.020380280911922455,50,50,12.136643250007182,True,"[18, 18, 18, 19, 18, 19, 18]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/image-segmentation/compiled-128-43-stratified.csv,0,5.677342414855957e-06,3.3527612686157227e-07
image-segmentation,128,44,1386,19,7,2310,"{'BRICKFACE': 330, 'SKY': 330, 'FOLIAGE': 330, 'CEMENT': 330, 'WINDOW': 330, 'PATH': 330, 'GRASS': 330}","[198, 198, 198, 198, 198, 198, 198]","[18, 18, 19, 18, 18, 19, 18]",False,0.09281916171312332,0.024605125188827515,0.9523809552192688,0.9502164502164502,0.12891194224357605,0.9970593379684288,0.12557171285152435,0.031363941729068756,0.9307359457015991,0.9307359307359307,0.15505380928516388,0.9963924963924963,0.11722718179225922,0.030175715684890747,0.948051929473877,0.9393939393939394,0.16342996060848236,0.9959552232279505,0.03275255113840103,0.024408020079135895,0.26697179197799414,0.013121805153787136,0.003813591320067644,0.9956709742546082,0.9935064935064936,0.04017993435263634,0.9992948970221697,0.14944711327552795,0.026911986991763115,0.9350649118423462,0.935064935064935,0.17992936074733734,0.9954960864051773,0.06507770717144012,0.014030326157808304,0.9653679728507996,0.9567099567099567,0.10354521870613098,0.9980322707595434,0.13632530812174082,0.05195590201765299,0.26766754093114287,complete,0.05214947462081909,0.44485821311676915,True,-0.0238754004240036,40,50,12.102989375009201,True,"[18, 18, 19, 18, 18, 19, 18]",mps,False,True,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/image-segmentation/compiled-128-44-stratified.csv,0,1.233816146850586e-05,5.21540641784668e-07
landsat-satellite,8,42,3861,36,6,6435,"{'1': 1533, '7': 1508, '3': 1358, '5': 707, '2': 703, '4': 626}","[920, 422, 815, 375, 424, 905]","[2, 1, 1, 1, 1, 2]",False,0.8299104571342468,0.2363511025905609,0.7808857560157776,0.7746697746697747,1.0046695470809937,0.9466675638109531,0.8272426128387451,0.23509609699249268,0.7682737112045288,0.749611197511664,1.0173718929290771,0.9306149141997864,0.8257489204406738,0.23442688584327698,0.7795031070709229,0.7577639751552795,1.013206958770752,0.9414612944013614,-0.002667844295501709,-0.004161536693572998,2.0840645839925855,0.3841854929924011,0.10793675482273102,0.8453768491744995,0.8290598290598291,0.558558464050293,0.9665118873366779,0.4004065692424774,0.10996651649475098,0.8273717164993286,0.807153965785381,0.6062343716621399,0.9545083030840492,0.4099920094013214,0.11169715225696564,0.8354037404060364,0.8090062111801242,0.6075013875961304,0.9584892657328347,0.016221076250076294,0.025806516408920288,1.616000916925259,complete,0.4157569110393524,0.5034907109748048,True,0.4268360435962677,50,50,33.51624991593417,True,"[2, 1, 1, 1, 1, 2]",cpu,True,False,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/landsat-satellite/compiled-8-42-stratified.csv,0,0.16772907972335815,0.004997551441192627
landsat-satellite,8,43,3861,36,6,6435,"{'1': 1533, '7': 1508, '3': 1358, '5': 707, '2': 703, '4': 626}","[920, 422, 815, 375, 424, 905]","[2, 1, 1, 1, 1, 2]",False,0.8574507236480713,0.2451210916042328,0.7560217380523682,0.7474747474747475,1.0391380786895752,0.9486322363916466,0.8497284054756165,0.24277693033218384,0.7776049971580505,0.7667185069984448,1.0392091274261475,0.9394400314186088,0.8622527718544006,0.24594758450984955,0.7437888383865356,0.7515527950310559,1.047000765800476,0.9479605632957565,-0.007722318172454834,0.004802048206329346,1.6162176670040935,0.42413192987442017,0.11660692095756531,0.8282828330993652,0.8104118104118104,0.5979505777359009,0.9621542879928434,0.41676104068756104,0.1123579666018486,0.8351477384567261,0.807153965785381,0.6262164115905762,0.9544224766177063,0.45671388506889343,0.12245599925518036,0.8121117949485779,0.7950310559006211,0.6439192891120911,0.9563529030751301,-0.007370889186859131,0.03258195519447327,1.6416013750713319,complete,0.4055388867855072,0.4703248281978109,True,0.4329673647880554,50,50,33.68944266694598,True,"[2, 1, 1, 1, 1, 2]",cpu,True,False,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/landsat-satellite/compiled-8-43-stratified.csv,0,0.25986215472221375,0.012854933738708496
landsat-satellite,8,44,3861,36,6,6435,"{'1': 1533, '7': 1508, '3': 1358, '5': 707, '2': 703, '4': 626}","[920, 422, 815, 375, 424, 905]","[2, 1, 1, 1, 1, 2]",False,1.0481750965118408,0.2869946360588074,0.6091685891151428,0.6146076146076146,1.2270047664642334,0.8484490823617711,1.013278841972351,0.2803703844547272,0.6609642505645752,0.6609642301710731,1.1949336528778076,0.8622037788520259,1.0328408479690552,0.28368455171585083,0.638198733329773,0.6242236024844721,1.2216053009033203,0.8516149601271127,-0.034896254539489746,-0.015334248542785645,1.6380563749698922,0.5926439762115479,0.16081586480140686,0.7622377872467041,0.749028749028749,0.7673325538635254,0.924151945182051,0.5668931007385254,0.1534910798072815,0.7744945287704468,0.7636080870917574,0.7558889985084534,0.9246106090089902,0.5917884111404419,0.15793010592460632,0.7732919454574585,0.7562111801242236,0.7850322723388672,0.9208611356372142,-0.02575087547302246,-0.000855565071105957,1.6290430830558762,complete,0.4410524368286133,0.42702846009226353,True,0.4463857412338257,50,50,33.25891275005415,True,"[2, 1, 1, 1, 1, 2]",cpu,True,False,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/landsat-satellite/compiled-8-44-stratified.csv,0,0.14570772647857666,0.008397400379180908
landsat-satellite,32,42,3861,36,6,6435,"{'1': 1533, '7': 1508, '3': 1358, '5': 707, '2': 703, '4': 626}","[920, 422, 815, 375, 424, 905]","[8, 3, 7, 3, 4, 7]",False,0.26336443424224854,0.06110164895653725,0.8616938591003418,0.8407148407148407,0.4284133017063141,0.9731569225462859,0.26661762595176697,0.06285835802555084,0.8475894331932068,0.8289269051321928,0.487248033285141,0.9688251338408054,0.2999444603919983,0.06610264629125595,0.8540372848510742,0.827639751552795,0.5016166567802429,0.9652069558335453,0.0032531917095184326,0.036580026149749756,1.7880655829794705,0.1443730890750885,0.03661432862281799,0.9098678827285767,0.8834498834498834,0.3123874068260193,0.9821981949276594,0.17152026295661926,0.04232504218816757,0.8958009481430054,0.8615863141524106,0.3902019262313843,0.9751439713277251,0.16990584135055542,0.0415966622531414,0.8975155353546143,0.8618012422360248,0.3720180094242096,0.9752088439158674,0.02714717388153076,0.02553275227546692,1.783786875079386,complete,0.13003861904144287,0.43354232604094445,True,0.0950973629951477,50,50,37.85578712495044,True,"[8, 3, 7, 3, 4, 7]",cpu,True,False,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/landsat-satellite/compiled-32-42-stratified.csv,0,0.2162328064441681,0.0032816082239151
landsat-satellite,32,43,3861,36,6,6435,"{'1': 1533, '7': 1508, '3': 1358, '5': 707, '2': 703, '4': 626}","[920, 422, 815, 375, 424, 905]","[8, 3, 7, 3, 4, 7]",False,0.2691752016544342,0.06304151564836502,0.8749029040336609,0.8508158508158508,0.44359132647514343,0.9719589533142297,0.30343249440193176,0.06691119819879532,0.858475923538208,0.8320373250388803,0.5242136120796204,0.9653958772359652,0.32672378420829773,0.07084410637617111,0.8493788838386536,0.8229813664596274,0.5222312211990356,0.9662785582394768,0.03425729274749756,0.057548582553863525,1.7894390830770135,0.14525842666625977,0.03633956238627434,0.9059829115867615,0.8787878787878788,0.32055214047431946,0.9809404582028028,0.18474289774894714,0.04361835867166519,0.8973561525344849,0.864696734059098,0.39794495701789856,0.9737349595028858,0.18963859975337982,0.04443871229887009,0.8819875717163086,0.8478260869565217,0.3959481418132782,0.9736729925212905,0.03948447108268738,0.044380173087120056,1.813759374897927,complete,0.1370851844549179,0.41957516128523215,True,0.11868959665298462,50,50,38.04540779197123,True,"[8, 3, 7, 3, 4, 7]",cpu,True,False,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/landsat-satellite/compiled-32-43-stratified.csv,0,0.059567391872406006,0.000547066330909729
landsat-satellite,32,44,3861,36,6,6435,"{'1': 1533, '7': 1508, '3': 1358, '5': 707, '2': 703, '4': 626}","[920, 422, 815, 375, 424, 905]","[8, 3, 7, 3, 4, 7]",False,0.3511580526828766,0.0970839112997055,0.8344988226890564,0.8267288267288267,0.5128384232521057,0.9649098326177198,0.34804004430770874,0.09438059478998184,0.8335925340652466,0.8180404354587869,0.5402854681015015,0.962128519398617,0.34620919823646545,0.0926784873008728,0.8385093212127686,0.8167701863354038,0.5322373509407043,0.9628734577093584,-0.0031180083751678467,-0.004948854446411133,1.8243414170574397,0.161951944231987,0.043365977704524994,0.8958818912506104,0.8717948717948718,0.32918602228164673,0.9801972724803392,0.1928262710571289,0.049529969692230225,0.8802488446235657,0.8569206842923794,0.40123093128204346,0.9717544197611647,0.1906750649213791,0.04769759252667427,0.8819875717163086,0.8571428571428571,0.37558162212371826,0.9741732113623179,0.030874326825141907,0.02872312068939209,1.6399023750564083,complete,0.15553413331508636,0.44924899196021506,True,0.15521377325057983,50,50,38.58241404197179,True,"[8, 3, 7, 3, 4, 7]",cpu,True,False,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/landsat-satellite/compiled-32-44-stratified.csv,0,0.0970335304737091,0.0010138601064682007
landsat-satellite,128,42,3861,36,6,6435,"{'1': 1533, '7': 1508, '3': 1358, '5': 707, '2': 703, '4': 626}","[920, 422, 815, 375, 424, 905]","[31, 14, 27, 12, 14, 30]",False,0.22532737255096436,0.051668427884578705,0.8655788898468018,0.8492618492618492,0.39674606919288635,0.9721736934777913,0.23043307662010193,0.054519496858119965,0.858475923538208,0.8258164852255054,0.43786534667015076,0.9721173342482817,0.22736379504203796,0.051686979830265045,0.8742235898971558,0.8369565217391305,0.4190896451473236,0.9736699377095839,0.005105704069137573,0.0020364224910736084,2.4841890829848126,0.0954161137342453,0.024219201877713203,0.9355089068412781,0.9052059052059052,0.2652738094329834,0.9862588317028873,0.12540452182292938,0.030770033597946167,0.9082425832748413,0.8662519440124417,0.32936644554138184,0.981862748291288,0.11706635355949402,0.028455425053834915,0.9145962595939636,0.8695652173913043,0.316979318857193,0.9805657997103658,0.029988408088684082,0.021650239825248718,2.4308007499203086,complete,0.11029744148254395,0.4851143580804091,True,0.10502855479717255,50,50,55.43450833298266,True,"[31, 14, 27, 12, 14, 30]",cpu,True,False,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/landsat-satellite/compiled-128-42-stratified.csv,0,0.06943690776824951,0.0013131052255630493
landsat-satellite,128,43,3861,36,6,6435,"{'1': 1533, '7': 1508, '3': 1358, '5': 707, '2': 703, '4': 626}","[920, 422, 815, 375, 424, 905]","[31, 14, 27, 12, 14, 30]",False,0.21003195643424988,0.04992547631263733,0.8717948794364929,0.8531468531468531,0.3778166174888611,0.9726475541522769,0.215195432305336,0.05115726962685585,0.8786936402320862,0.8429237947122862,0.42267799377441406,0.9710088696821634,0.20746536552906036,0.048819757997989655,0.8835403919219971,0.8478260869565217,0.4013670086860657,0.9727310199500941,0.005163475871086121,-0.002566590905189514,2.440807458013296,0.08890019357204437,0.02310354635119438,0.9347319602966309,0.9075369075369075,0.259824275970459,0.9860842379791112,0.11932861804962158,0.029959848150610924,0.9269051551818848,0.8833592534992224,0.3220181465148926,0.9811087221037894,0.1151890829205513,0.02867526188492775,0.9208074808120728,0.8850931677018633,0.3145802617073059,0.9792946422361669,0.03042842447757721,0.026288889348506927,2.4489315829705447,complete,0.09227628260850906,0.4447792159100581,True,0.09586681425571442,50,50,55.278736584004946,True,"[31, 14, 27, 12, 14, 30]",cpu,True,False,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/landsat-satellite/compiled-128-43-stratified.csv,0,0.10258996486663818,0.000818200409412384
landsat-satellite,128,44,3861,36,6,6435,"{'1': 1533, '7': 1508, '3': 1358, '5': 707, '2': 703, '4': 626}","[920, 422, 815, 375, 424, 905]","[31, 14, 27, 12, 14, 30]",False,0.19408312439918518,0.050791509449481964,0.8756798505783081,0.8515928515928516,0.3716151714324951,0.9746082335235243,0.17993353307247162,0.04737822711467743,0.8880248665809631,0.8584758942457231,0.37700873613357544,0.97565728431155,0.20006011426448822,0.050937965512275696,0.8742235898971558,0.8385093167701864,0.38528311252593994,0.9748578038803322,-0.014149591326713562,0.0059769898653030396,2.4500430000480264,0.10062111169099808,0.024829823523759842,0.9355089068412781,0.9114219114219114,0.2655027210712433,0.9843320340217686,0.13992854952812195,0.03403580188751221,0.9051321744918823,0.8771384136858476,0.33432790637016296,0.9783776179352456,0.1310412436723709,0.0315241776406765,0.9192546606063843,0.8804347826086957,0.3280567526817322,0.9780985407304104,0.03930743783712387,0.030420131981372833,2.4495081669883803,complete,0.06901887059211731,0.34499065866208267,True,0.04000498354434967,50,50,55.470114208059385,True,"[31, 14, 27, 12, 14, 30]",cpu,True,False,/Users/danielmunch/Projects/tabpfn-compile/artifacts/gate2/landsat-satellite/compiled-128-44-stratified.csv,0,0.0832119882106781,0.0031076520681381226
